1.000000000000000000e+00,1.000000000000000000e+00,6.790000000000000000e+02
1.000000000000000000e+00,2.000000000000000000e+00,1.799000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,2.560000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,2.216000000000000000e+03
1.000000000000000000e+00,5.000000000000000000e+00,1.128000000000000000e+03
1.000000000000000000e+00,6.000000000000000000e+00,1.376000000000000000e+03
2.000000000000000000e+00,1.000000000000000000e+00,1.302000000000000000e+03
2.000000000000000000e+00,2.000000000000000000e+00,9.730000000000000000e+02
2.000000000000000000e+00,3.000000000000000000e+00,2.191000000000000000e+03
2.000000000000000000e+00,4.000000000000000000e+00,1.020000000000000000e+02
2.000000000000000000e+00,5.000000000000000000e+00,1.418000000000000000e+03
2.000000000000000000e+00,6.000000000000000000e+00,9.740000000000000000e+02
3.000000000000000000e+00,1.000000000000000000e+00,1.544000000000000000e+03
3.000000000000000000e+00,2.000000000000000000e+00,7.960000000000000000e+02
3.000000000000000000e+00,3.000000000000000000e+00,8.740000000000000000e+02
3.000000000000000000e+00,4.000000000000000000e+00,1.395000000000000000e+03
3.000000000000000000e+00,5.000000000000000000e+00,4.050000000000000000e+02
3.000000000000000000e+00,6.000000000000000000e+00,1.945000000000000000e+03
4.000000000000000000e+00,1.000000000000000000e+00,6.670000000000000000e+02
4.000000000000000000e+00,2.000000000000000000e+00,2.118000000000000000e+03
4.000000000000000000e+00,3.000000000000000000e+00,1.797000000000000000e+03
4.000000000000000000e+00,4.000000000000000000e+00,1.127000000000000000e+03
4.000000000000000000e+00,5.000000000000000000e+00,2.201000000000000000e+03
4.000000000000000000e+00,6.000000000000000000e+00,5.990000000000000000e+02
5.000000000000000000e+00,1.000000000000000000e+00,3.770000000000000000e+02
5.000000000000000000e+00,2.000000000000000000e+00,2.488000000000000000e+03
5.000000000000000000e+00,3.000000000000000000e+00,1.556000000000000000e+03
5.000000000000000000e+00,4.000000000000000000e+00,1.251000000000000000e+03
5.000000000000000000e+00,5.000000000000000000e+00,7.220000000000000000e+02
5.000000000000000000e+00,6.000000000000000000e+00,2.070000000000000000e+03
6.000000000000000000e+00,1.000000000000000000e+00,1.733000000000000000e+03
6.000000000000000000e+00,2.000000000000000000e+00,6.870000000000000000e+02
6.000000000000000000e+00,3.000000000000000000e+00,9.760000000000000000e+02
6.000000000000000000e+00,4.000000000000000000e+00,1.399000000000000000e+03
6.000000000000000000e+00,5.000000000000000000e+00,2.008000000000000000e+03
6.000000000000000000e+00,6.000000000000000000e+00,4.240000000000000000e+02
