1.848899999999999864e+02,1.472299999999999898e+02
2.305899999999999750e+02,1.484300000000000068e+02
2.056899999999999977e+02,1.434499999999999886e+02
1.640899999999999750e+02,1.510000000000000000e+02
1.848899999999999864e+02,9.992999999999999261e+01
1.848899999999999864e+02,1.954699999999999989e+02
