3.629999999999999980e-03,2.040000000000000147e-02,2.149999999999999828e-02,-1.729999999999999984e-03
2.040000000000000147e-02,5.030000000000000027e-01,4.809999999999999831e-01,-2.769999999999999893e-03
2.149999999999999828e-02,4.809999999999999831e-01,4.889999999999999902e-01,-1.250000000000000069e-02
-1.729999999999999984e-03,-2.769999999999999893e-03,-1.250000000000000069e-02,4.000000000000000083e-03
