1.340000000000000000e+02,3.982000000000000028e+01
1.786299999999999955e+02,3.982000000000000028e+01
2.023000000000000114e+02,4.182000000000000028e+01
1.546999999999999886e+02,3.682000000000000028e+01
1.388000000000000114e+02,-9.198000000000001819e+01
1.370000000000000000e+02,1.704699999999999989e+02
