7.975000000000000000e+01,9.200000000000000000e+01
1.247500000000000000e+02,9.170000000000000284e+01
5.795000000000000284e+01,9.359999999999999432e+01
1.015499999999999972e+02,9.040000000000000568e+01
7.975000000000000000e+01,1.365399999999999920e+02
7.975000000000000000e+01,4.603999999999999915e+01
